,left_gpt2_score,left_cnn_score,right_gpt2_score,right_cnn_score,distance_score,left_distance_score,left_hypothesis,right_hypothesis,right_distance_score,predicted_distance_score
30,36.786155700683594,-3.885756015777588,40.64543914794922,-4.245334148406982,-1,0,Batflack,B atflack,1,1.227039098739624
31,36.786155700683594,-3.885756015777588,40.64543914794922,-4.245334148406982,-1,0,Batflack,B atflack,1,1.227039098739624
32,36.786155700683594,-3.885756015777588,40.64543914794922,-4.245334148406982,-1,0,Batflack,B atflack,1,1.227039098739624
33,36.786155700683594,-3.885756015777588,38.336219787597656,-4.780121803283691,-1,0,Batflack,Bat flack,1,1.370192527770996
34,36.786155700683594,-3.885756015777588,38.336219787597656,-4.780121803283691,-1,0,Batflack,Bat flack,1,1.370192527770996
35,36.786155700683594,-3.885756015777588,38.336219787597656,-4.780121803283691,-1,0,Batflack,Bat flack,1,1.370192527770996
36,34.85886764526367,-4.304664611816406,34.63127899169922,-3.0946922302246094,0,1,C opped,Cop ped,1,1.3260945081710815
37,34.85886764526367,-4.304664611816406,34.63127899169922,-3.0946922302246094,0,1,C opped,Cop ped,1,1.3260945081710815
38,34.85886764526367,-4.304664611816406,34.63127899169922,-3.0946922302246094,0,1,C opped,Cop ped,1,1.3260945081710815
39,34.85886764526367,-4.304664611816406,34.60307312011719,-5.035196304321289,0,1,C opped,Copp ed,1,1.3883962631225586
40,34.85886764526367,-4.304664611816406,34.60307312011719,-5.035196304321289,0,1,C opped,Copp ed,1,1.3883962631225586
41,34.85886764526367,-4.304664611816406,34.60307312011719,-5.035196304321289,0,1,C opped,Copp ed,1,1.3883962631225586
42,34.85886764526367,-4.304664611816406,23.69033432006836,-4.530468940734863,1,1,C opped,Copped,0,1.618526816368103
43,34.85886764526367,-4.304664611816406,23.69033432006836,-4.530468940734863,1,1,C opped,Copped,0,1.618526816368103
44,34.85886764526367,-4.304664611816406,23.69033432006836,-4.530468940734863,1,1,C opped,Copped,0,1.618526816368103
45,34.63127899169922,-3.0946922302246094,34.85886764526367,-4.304664611816406,0,1,Cop ped,C opped,1,1.3461909294128418
46,34.63127899169922,-3.0946922302246094,34.85886764526367,-4.304664611816406,0,1,Cop ped,C opped,1,1.3461909294128418
47,34.63127899169922,-3.0946922302246094,34.85886764526367,-4.304664611816406,0,1,Cop ped,C opped,1,1.3461909294128418
48,34.63127899169922,-3.0946922302246094,23.69033432006836,-4.530468940734863,1,1,Cop ped,Copped,0,1.6723754405975342
49,34.63127899169922,-3.0946922302246094,23.69033432006836,-4.530468940734863,1,1,Cop ped,Copped,0,1.6723754405975342
50,34.63127899169922,-3.0946922302246094,23.69033432006836,-4.530468940734863,1,1,Cop ped,Copped,0,1.6723754405975342
51,34.63127899169922,-3.0946922302246094,34.60307312011719,-5.035196304321289,0,1,Cop ped,Copp ed,1,1.3759514093399048
52,34.63127899169922,-3.0946922302246094,34.60307312011719,-5.035196304321289,0,1,Cop ped,Copp ed,1,1.3759514093399048
53,34.63127899169922,-3.0946922302246094,34.60307312011719,-5.035196304321289,0,1,Cop ped,Copp ed,1,1.3759514093399048
54,34.60307312011719,-5.035196304321289,34.63127899169922,-3.0946922302246094,0,1,Copp ed,Cop ped,1,1.2867610454559326
55,34.60307312011719,-5.035196304321289,34.63127899169922,-3.0946922302246094,0,1,Copp ed,Cop ped,1,1.2867610454559326
56,34.60307312011719,-5.035196304321289,34.63127899169922,-3.0946922302246094,0,1,Copp ed,Cop ped,1,1.2867610454559326
57,34.60307312011719,-5.035196304321289,34.85886764526367,-4.304664611816406,0,1,Copp ed,C opped,1,1.324446678161621
58,34.60307312011719,-5.035196304321289,34.85886764526367,-4.304664611816406,0,1,Copp ed,C opped,1,1.324446678161621
59,34.60307312011719,-5.035196304321289,34.85886764526367,-4.304664611816406,0,1,Copp ed,C opped,1,1.324446678161621
60,34.60307312011719,-5.035196304321289,23.69033432006836,-4.530468940734863,1,1,Copp ed,Copped,0,1.5568104982376099
61,34.60307312011719,-5.035196304321289,23.69033432006836,-4.530468940734863,1,1,Copp ed,Copped,0,1.5568104982376099
62,34.60307312011719,-5.035196304321289,23.69033432006836,-4.530468940734863,1,1,Copp ed,Copped,0,1.5568104982376099
63,23.69033432006836,-4.530468940734863,34.60307312011719,-5.035196304321289,-1,0,Copped,Copp ed,1,0.3738362789154053
64,23.69033432006836,-4.530468940734863,34.60307312011719,-5.035196304321289,-1,0,Copped,Copp ed,1,0.3738362789154053
65,23.69033432006836,-4.530468940734863,34.60307312011719,-5.035196304321289,-1,0,Copped,Copp ed,1,0.3738362789154053
66,23.69033432006836,-4.530468940734863,34.63127899169922,-3.0946922302246094,-1,0,Copped,Cop ped,1,0.30583298206329346
67,23.69033432006836,-4.530468940734863,34.63127899169922,-3.0946922302246094,-1,0,Copped,Cop ped,1,0.30583298206329346
68,23.69033432006836,-4.530468940734863,34.63127899169922,-3.0946922302246094,-1,0,Copped,Cop ped,1,0.30583298206329346
69,23.69033432006836,-4.530468940734863,34.85886764526367,-4.304664611816406,-1,0,Copped,C opped,1,0.33458736538887024
70,23.69033432006836,-4.530468940734863,34.85886764526367,-4.304664611816406,-1,0,Copped,C opped,1,0.33458736538887024
71,23.69033432006836,-4.530468940734863,34.85886764526367,-4.304664611816406,-1,0,Copped,C opped,1,0.33458736538887024
72,45.10853576660156,-3.4489517211914062,46.90924072265625,-4.016412734985352,0,2,Dele a norrie,Dele an orrie,2,1.6491643190383911
73,45.10853576660156,-3.4489517211914062,46.90924072265625,-4.016412734985352,0,2,Dele a norrie,Dele an orrie,2,1.6491643190383911
74,45.10853576660156,-3.4489517211914062,46.90924072265625,-4.016412734985352,0,2,Dele a norrie,Dele an orrie,2,1.6491643190383911
75,45.10853576660156,-3.4489517211914062,46.58613967895508,-3.7309770584106445,1,2,Dele a norrie,Delea norrie,1,1.657535195350647
76,45.10853576660156,-3.4489517211914062,46.58613967895508,-3.7309770584106445,1,2,Dele a norrie,Delea norrie,1,1.657535195350647
77,45.10853576660156,-3.4489517211914062,46.58613967895508,-3.7309770584106445,1,2,Dele a norrie,Delea norrie,1,1.657535195350647
78,45.10853576660156,-3.4489517211914062,42.20360565185547,-4.759586334228516,2,2,Dele a norrie,Deleanorrie,0,1.8961389064788818
79,45.10853576660156,-3.4489517211914062,42.20360565185547,-4.759586334228516,2,2,Dele a norrie,Deleanorrie,0,1.8961389064788818
80,45.10853576660156,-3.4489517211914062,42.20360565185547,-4.759586334228516,2,2,Dele a norrie,Deleanorrie,0,1.8961389064788818
81,46.90924072265625,-4.016412734985352,45.10853576660156,-3.4489517211914062,0,2,Dele an orrie,Dele a norrie,2,1.86907160282135
82,46.90924072265625,-4.016412734985352,45.10853576660156,-3.4489517211914062,0,2,Dele an orrie,Dele a norrie,2,1.86907160282135
83,46.90924072265625,-4.016412734985352,45.10853576660156,-3.4489517211914062,0,2,Dele an orrie,Dele a norrie,2,1.86907160282135
84,46.90924072265625,-4.016412734985352,46.58613967895508,-3.7309770584106445,1,2,Dele an orrie,Delea norrie,1,1.816916584968567
85,46.90924072265625,-4.016412734985352,46.58613967895508,-3.7309770584106445,1,2,Dele an orrie,Delea norrie,1,1.816916584968567
86,46.90924072265625,-4.016412734985352,46.58613967895508,-3.7309770584106445,1,2,Dele an orrie,Delea norrie,1,1.816916584968567
87,46.90924072265625,-4.016412734985352,42.20360565185547,-4.759586334228516,2,2,Dele an orrie,Deleanorrie,0,2.0101239681243896
88,46.90924072265625,-4.016412734985352,42.20360565185547,-4.759586334228516,2,2,Dele an orrie,Deleanorrie,0,2.0101239681243896
89,46.90924072265625,-4.016412734985352,42.20360565185547,-4.759586334228516,2,2,Dele an orrie,Deleanorrie,0,2.0101239681243896
90,46.58613967895508,-3.7309770584106445,46.90924072265625,-4.016412734985352,-1,1,Delea norrie,Dele an orrie,2,1.7868518829345703
91,46.58613967895508,-3.7309770584106445,46.90924072265625,-4.016412734985352,-1,1,Delea norrie,Dele an orrie,2,1.7868518829345703
92,46.58613967895508,-3.7309770584106445,46.90924072265625,-4.016412734985352,-1,1,Delea norrie,Dele an orrie,2,1.7868518829345703
93,46.58613967895508,-3.7309770584106445,45.10853576660156,-3.4489517211914062,-1,1,Delea norrie,Dele a norrie,2,1.8465954065322876
94,46.58613967895508,-3.7309770584106445,45.10853576660156,-3.4489517211914062,-1,1,Delea norrie,Dele a norrie,2,1.8465954065322876
95,46.58613967895508,-3.7309770584106445,45.10853576660156,-3.4489517211914062,-1,1,Delea norrie,Dele a norrie,2,1.8465954065322876
96,46.58613967895508,-3.7309770584106445,42.20360565185547,-4.759586334228516,1,1,Delea norrie,Deleanorrie,0,1.9943345785140991
97,46.58613967895508,-3.7309770584106445,42.20360565185547,-4.759586334228516,1,1,Delea norrie,Deleanorrie,0,1.9943345785140991
98,46.58613967895508,-3.7309770584106445,42.20360565185547,-4.759586334228516,1,1,Delea norrie,Deleanorrie,0,1.9943345785140991
99,42.20360565185547,-4.759586334228516,45.10853576660156,-3.4489517211914062,-2,0,Deleanorrie,Dele a norrie,2,1.4415768384933472
100,42.20360565185547,-4.759586334228516,45.10853576660156,-3.4489517211914062,-2,0,Deleanorrie,Dele a norrie,2,1.4415768384933472
101,42.20360565185547,-4.759586334228516,45.10853576660156,-3.4489517211914062,-2,0,Deleanorrie,Dele a norrie,2,1.4415768384933472
102,42.20360565185547,-4.759586334228516,46.58613967895508,-3.7309770584106445,-1,0,Deleanorrie,Delea norrie,1,1.3710294961929321
103,42.20360565185547,-4.759586334228516,46.58613967895508,-3.7309770584106445,-1,0,Deleanorrie,Delea norrie,1,1.3710294961929321
104,42.20360565185547,-4.759586334228516,46.58613967895508,-3.7309770584106445,-1,0,Deleanorrie,Delea norrie,1,1.3710294961929321
105,42.20360565185547,-4.759586334228516,46.90924072265625,-4.016412734985352,-2,0,Deleanorrie,Dele an orrie,2,1.3644646406173706
106,42.20360565185547,-4.759586334228516,46.90924072265625,-4.016412734985352,-2,0,Deleanorrie,Dele an orrie,2,1.3644646406173706
107,42.20360565185547,-4.759586334228516,46.90924072265625,-4.016412734985352,-2,0,Deleanorrie,Dele an orrie,2,1.3644646406173706
108,36.31298828125,-5.50865364074707,35.776023864746094,-4.812554836273193,1,2,F I NALLY,F INALLY,1,1.4314340353012085
109,36.31298828125,-5.50865364074707,35.776023864746094,-4.812554836273193,1,2,F I NALLY,F INALLY,1,1.4314340353012085
110,36.31298828125,-5.50865364074707,35.776023864746094,-4.812554836273193,1,2,F I NALLY,F INALLY,1,1.4314340353012085
111,36.31298828125,-5.50865364074707,20.332660675048828,-5.074011325836182,2,2,F I NALLY,FINALLY,0,1.8718019723892212
112,36.31298828125,-5.50865364074707,20.332660675048828,-5.074011325836182,2,2,F I NALLY,FINALLY,0,1.8718019723892212
113,36.31298828125,-5.50865364074707,20.332660675048828,-5.074011325836182,2,2,F I NALLY,FINALLY,0,1.8718019723892212
114,36.31298828125,-5.50865364074707,33.80697250366211,-5.174603462219238,1,2,F I NALLY,FIN ALLY,1,1.5116461515426636
115,36.31298828125,-5.50865364074707,33.80697250366211,-5.174603462219238,1,2,F I NALLY,FIN ALLY,1,1.5116461515426636
116,36.31298828125,-5.50865364074707,33.80697250366211,-5.174603462219238,1,2,F I NALLY,FIN ALLY,1,1.5116461515426636
117,35.776023864746094,-4.812554836273193,36.31298828125,-5.50865364074707,-1,1,F INALLY,F I NALLY,2,1.3960829973220825
118,35.776023864746094,-4.812554836273193,36.31298828125,-5.50865364074707,-1,1,F INALLY,F I NALLY,2,1.3960829973220825
119,35.776023864746094,-4.812554836273193,36.31298828125,-5.50865364074707,-1,1,F INALLY,F I NALLY,2,1.3960829973220825
120,35.776023864746094,-4.812554836273193,33.80697250366211,-5.174603462219238,0,1,F INALLY,FIN ALLY,1,1.487894892692566
121,35.776023864746094,-4.812554836273193,33.80697250366211,-5.174603462219238,0,1,F INALLY,FIN ALLY,1,1.487894892692566
122,35.776023864746094,-4.812554836273193,33.80697250366211,-5.174603462219238,0,1,F INALLY,FIN ALLY,1,1.487894892692566
123,35.776023864746094,-4.812554836273193,20.332660675048828,-5.074011325836182,1,1,F INALLY,FINALLY,0,1.8554648160934448
124,35.776023864746094,-4.812554836273193,20.332660675048828,-5.074011325836182,1,1,F INALLY,FINALLY,0,1.8554648160934448
125,35.776023864746094,-4.812554836273193,20.332660675048828,-5.074011325836182,1,1,F INALLY,FINALLY,0,1.8554648160934448
126,33.80697250366211,-5.174603462219238,36.31298828125,-5.50865364074707,-1,1,FIN ALLY,F I NALLY,2,1.2151507139205933
127,33.80697250366211,-5.174603462219238,36.31298828125,-5.50865364074707,-1,1,FIN ALLY,F I NALLY,2,1.2151507139205933
128,33.80697250366211,-5.174603462219238,36.31298828125,-5.50865364074707,-1,1,FIN ALLY,F I NALLY,2,1.2151507139205933
129,33.80697250366211,-5.174603462219238,35.776023864746094,-4.812554836273193,0,1,FIN ALLY,F INALLY,1,1.2179522514343262
130,33.80697250366211,-5.174603462219238,35.776023864746094,-4.812554836273193,0,1,FIN ALLY,F INALLY,1,1.2179522514343262
131,33.80697250366211,-5.174603462219238,35.776023864746094,-4.812554836273193,0,1,FIN ALLY,F INALLY,1,1.2179522514343262
132,33.80697250366211,-5.174603462219238,20.332660675048828,-5.074011325836182,1,1,FIN ALLY,FINALLY,0,1.659953236579895
133,33.80697250366211,-5.174603462219238,20.332660675048828,-5.074011325836182,1,1,FIN ALLY,FINALLY,0,1.659953236579895
134,33.80697250366211,-5.174603462219238,20.332660675048828,-5.074011325836182,1,1,FIN ALLY,FINALLY,0,1.659953236579895
135,20.332660675048828,-5.074011325836182,36.31298828125,-5.50865364074707,-2,0,FINALLY,F I NALLY,2,0.10324840247631073
136,20.332660675048828,-5.074011325836182,36.31298828125,-5.50865364074707,-2,0,FINALLY,F I NALLY,2,0.10324840247631073
137,20.332660675048828,-5.074011325836182,36.31298828125,-5.50865364074707,-2,0,FINALLY,F I NALLY,2,0.10324840247631073
138,20.332660675048828,-5.074011325836182,35.776023864746094,-4.812554836273193,-1,0,FINALLY,F INALLY,1,0.09934006631374359
139,20.332660675048828,-5.074011325836182,35.776023864746094,-4.812554836273193,-1,0,FINALLY,F INALLY,1,0.09934006631374359
140,20.332660675048828,-5.074011325836182,35.776023864746094,-4.812554836273193,-1,0,FINALLY,F INALLY,1,0.09934006631374359
141,20.332660675048828,-5.074011325836182,33.80697250366211,-5.174603462219238,-1,0,FINALLY,FIN ALLY,1,0.1788436621427536
142,20.332660675048828,-5.074011325836182,33.80697250366211,-5.174603462219238,-1,0,FINALLY,FIN ALLY,1,0.1788436621427536
143,20.332660675048828,-5.074011325836182,33.80697250366211,-5.174603462219238,-1,0,FINALLY,FIN ALLY,1,0.1788436621427536
144,30.91687774658203,-3.9985103607177734,38.61030197143555,-4.295619964599609,-2,0,Hood rat,Hoodra t,2,0.790420651435852
145,30.91687774658203,-3.9985103607177734,38.61030197143555,-4.295619964599609,-2,0,Hood rat,Hoodra t,2,0.790420651435852
146,30.91687774658203,-3.9985103607177734,38.61030197143555,-4.295619964599609,-2,0,Hood rat,Hoodra t,2,0.790420651435852
147,30.91687774658203,-3.9985103607177734,27.757144927978516,-4.614288330078125,-1,0,Hood rat,Hoodrat,1,1.337187647819519
148,30.91687774658203,-3.9985103607177734,27.757144927978516,-4.614288330078125,-1,0,Hood rat,Hoodrat,1,1.337187647819519
149,30.91687774658203,-3.9985103607177734,27.757144927978516,-4.614288330078125,-1,0,Hood rat,Hoodrat,1,1.337187647819519
150,30.91687774658203,-3.9985103607177734,39.49947738647461,-4.704349994659424,-2,0,Hood rat,Hoodr at,2,0.7527117729187012
151,30.91687774658203,-3.9985103607177734,39.49947738647461,-4.704349994659424,-2,0,Hood rat,Hoodr at,2,0.7527117729187012
152,30.91687774658203,-3.9985103607177734,39.49947738647461,-4.704349994659424,-2,0,Hood rat,Hoodr at,2,0.7527117729187012
153,39.49947738647461,-4.704349994659424,30.91687774658203,-3.9985103607177734,2,2,Hoodr at,Hood rat,0,1.7597249746322632
154,39.49947738647461,-4.704349994659424,30.91687774658203,-3.9985103607177734,2,2,Hoodr at,Hood rat,0,1.7597249746322632
155,39.49947738647461,-4.704349994659424,30.91687774658203,-3.9985103607177734,2,2,Hoodr at,Hood rat,0,1.7597249746322632
156,39.49947738647461,-4.704349994659424,27.757144927978516,-4.614288330078125,1,2,Hoodr at,Hoodrat,1,1.8241690397262573
157,39.49947738647461,-4.704349994659424,27.757144927978516,-4.614288330078125,1,2,Hoodr at,Hoodrat,1,1.8241690397262573
158,39.49947738647461,-4.704349994659424,27.757144927978516,-4.614288330078125,1,2,Hoodr at,Hoodrat,1,1.8241690397262573
159,39.49947738647461,-4.704349994659424,38.61030197143555,-4.295619964599609,0,2,Hoodr at,Hoodra t,2,1.5674079656600952
160,39.49947738647461,-4.704349994659424,38.61030197143555,-4.295619964599609,0,2,Hoodr at,Hoodra t,2,1.5674079656600952
161,39.49947738647461,-4.704349994659424,38.61030197143555,-4.295619964599609,0,2,Hoodr at,Hoodra t,2,1.5674079656600952
162,38.61030197143555,-4.295619964599609,27.757144927978516,-4.614288330078125,1,2,Hoodra t,Hoodrat,1,1.7762525081634521
163,38.61030197143555,-4.295619964599609,27.757144927978516,-4.614288330078125,1,2,Hoodra t,Hoodrat,1,1.7762525081634521
164,38.61030197143555,-4.295619964599609,27.757144927978516,-4.614288330078125,1,2,Hoodra t,Hoodrat,1,1.7762525081634521
165,38.61030197143555,-4.295619964599609,30.91687774658203,-3.9985103607177734,2,2,Hoodra t,Hood rat,0,1.714822769165039
166,38.61030197143555,-4.295619964599609,30.91687774658203,-3.9985103607177734,2,2,Hoodra t,Hood rat,0,1.714822769165039
167,38.61030197143555,-4.295619964599609,30.91687774658203,-3.9985103607177734,2,2,Hoodra t,Hood rat,0,1.714822769165039
168,38.61030197143555,-4.295619964599609,39.49947738647461,-4.704349994659424,0,2,Hoodra t,Hoodr at,2,1.466330647468567
169,38.61030197143555,-4.295619964599609,39.49947738647461,-4.704349994659424,0,2,Hoodra t,Hoodr at,2,1.466330647468567
170,38.61030197143555,-4.295619964599609,39.49947738647461,-4.704349994659424,0,2,Hoodra t,Hoodr at,2,1.466330647468567
171,27.757144927978516,-4.614288330078125,30.91687774658203,-3.9985103607177734,1,1,Hoodrat,Hood rat,0,0.9058300256729126
172,27.757144927978516,-4.614288330078125,30.91687774658203,-3.9985103607177734,1,1,Hoodrat,Hood rat,0,0.9058300256729126
173,27.757144927978516,-4.614288330078125,30.91687774658203,-3.9985103607177734,1,1,Hoodrat,Hood rat,0,0.9058300256729126
174,27.757144927978516,-4.614288330078125,38.61030197143555,-4.295619964599609,-1,1,Hoodrat,Hoodra t,2,0.48787951469421387
175,27.757144927978516,-4.614288330078125,38.61030197143555,-4.295619964599609,-1,1,Hoodrat,Hoodra t,2,0.48787951469421387
176,27.757144927978516,-4.614288330078125,38.61030197143555,-4.295619964599609,-1,1,Hoodrat,Hoodra t,2,0.48787951469421387
177,27.757144927978516,-4.614288330078125,39.49947738647461,-4.704349994659424,-1,1,Hoodrat,Hoodr at,2,0.45237475633621216
178,27.757144927978516,-4.614288330078125,39.49947738647461,-4.704349994659424,-1,1,Hoodrat,Hoodr at,2,0.45237475633621216
179,27.757144927978516,-4.614288330078125,39.49947738647461,-4.704349994659424,-1,1,Hoodrat,Hoodr at,2,0.45237475633621216
180,30.023963928222656,-5.018800735473633,30.885299682617188,-3.762382984161377,0,1,M ikey,Mi key,1,1.098451852798462
181,30.023963928222656,-5.018800735473633,30.885299682617188,-3.762382984161377,0,1,M ikey,Mi key,1,1.098451852798462
182,30.023963928222656,-5.018800735473633,30.885299682617188,-3.762382984161377,0,1,M ikey,Mi key,1,1.098451852798462
183,30.023963928222656,-5.018800735473633,28.608211517333984,-4.768246650695801,0,1,M ikey,Mike y,1,1.2233368158340454
184,30.023963928222656,-5.018800735473633,28.608211517333984,-4.768246650695801,0,1,M ikey,Mike y,1,1.2233368158340454
185,30.023963928222656,-5.018800735473633,28.608211517333984,-4.768246650695801,0,1,M ikey,Mike y,1,1.2233368158340454
186,30.023963928222656,-5.018800735473633,22.27846908569336,-3.712684154510498,1,1,M ikey,Mikey,0,1.29049551486969
187,30.023963928222656,-5.018800735473633,22.27846908569336,-3.712684154510498,1,1,M ikey,Mikey,0,1.29049551486969
188,30.023963928222656,-5.018800735473633,22.27846908569336,-3.712684154510498,1,1,M ikey,Mikey,0,1.29049551486969
189,30.885299682617188,-3.762382984161377,30.023963928222656,-5.018800735473633,0,1,Mi key,M ikey,1,1.267526626586914
190,30.885299682617188,-3.762382984161377,30.023963928222656,-5.018800735473633,0,1,Mi key,M ikey,1,1.267526626586914
191,30.885299682617188,-3.762382984161377,30.023963928222656,-5.018800735473633,0,1,Mi key,M ikey,1,1.267526626586914
192,30.885299682617188,-3.762382984161377,28.608211517333984,-4.768246650695801,0,1,Mi key,Mike y,1,1.3157339096069336
193,30.885299682617188,-3.762382984161377,28.608211517333984,-4.768246650695801,0,1,Mi key,Mike y,1,1.3157339096069336
194,30.885299682617188,-3.762382984161377,28.608211517333984,-4.768246650695801,0,1,Mi key,Mike y,1,1.3157339096069336
195,30.885299682617188,-3.762382984161377,22.27846908569336,-3.712684154510498,1,1,Mi key,Mikey,0,1.3885294198989868
196,30.885299682617188,-3.762382984161377,22.27846908569336,-3.712684154510498,1,1,Mi key,Mikey,0,1.3885294198989868
197,30.885299682617188,-3.762382984161377,22.27846908569336,-3.712684154510498,1,1,Mi key,Mikey,0,1.3885294198989868
198,28.608211517333984,-4.768246650695801,30.885299682617188,-3.762382984161377,0,1,Mike y,Mi key,1,0.9729945659637451
199,28.608211517333984,-4.768246650695801,30.885299682617188,-3.762382984161377,0,1,Mike y,Mi key,1,0.9729945659637451
200,28.608211517333984,-4.768246650695801,30.885299682617188,-3.762382984161377,0,1,Mike y,Mi key,1,0.9729945659637451
201,28.608211517333984,-4.768246650695801,22.27846908569336,-3.712684154510498,1,1,Mike y,Mikey,0,1.234293818473816
202,28.608211517333984,-4.768246650695801,22.27846908569336,-3.712684154510498,1,1,Mike y,Mikey,0,1.234293818473816
203,28.608211517333984,-4.768246650695801,22.27846908569336,-3.712684154510498,1,1,Mike y,Mikey,0,1.234293818473816
204,28.608211517333984,-4.768246650695801,30.023963928222656,-5.018800735473633,0,1,Mike y,M ikey,1,1.0623455047607422
205,28.608211517333984,-4.768246650695801,30.023963928222656,-5.018800735473633,0,1,Mike y,M ikey,1,1.0623455047607422
206,28.608211517333984,-4.768246650695801,30.023963928222656,-5.018800735473633,0,1,Mike y,M ikey,1,1.0623455047607422
207,22.27846908569336,-3.712684154510498,30.023963928222656,-5.018800735473633,-1,0,Mikey,M ikey,1,0.49271833896636963
208,22.27846908569336,-3.712684154510498,30.023963928222656,-5.018800735473633,-1,0,Mikey,M ikey,1,0.49271833896636963
209,22.27846908569336,-3.712684154510498,30.023963928222656,-5.018800735473633,-1,0,Mikey,M ikey,1,0.49271833896636963
210,22.27846908569336,-3.712684154510498,28.608211517333984,-4.768246650695801,-1,0,Mikey,Mike y,1,0.565565824508667
211,22.27846908569336,-3.712684154510498,28.608211517333984,-4.768246650695801,-1,0,Mikey,Mike y,1,0.565565824508667
212,22.27846908569336,-3.712684154510498,28.608211517333984,-4.768246650695801,-1,0,Mikey,Mike y,1,0.565565824508667
213,22.27846908569336,-3.712684154510498,30.885299682617188,-3.762382984161377,-1,0,Mikey,Mi key,1,0.3984953761100769
214,22.27846908569336,-3.712684154510498,30.885299682617188,-3.762382984161377,-1,0,Mikey,Mi key,1,0.3984953761100769
215,22.27846908569336,-3.712684154510498,30.885299682617188,-3.762382984161377,-1,0,Mikey,Mi key,1,0.3984953761100769
216,37.337223052978516,-4.6355814933776855,41.57890701293945,-4.842233180999756,-2,0,Next Microsoft CEO,NextMicrosoftCEO,2,1.241559624671936
